frame,veh_x,veh_y,veh_vx,veh_vy,ped_x,ped_y,ped_vx,ped_vy,distance,action
18,0.1759023155058904,-0.5609259930806791,-1.2187550687651878,3.5871809763898965,1.3105476498490178,9.569719193105012,0.866930242708075,-0.18304230494889495,10.1939880283986,walking
19,0.0554200272736991,-0.2450093240251853,-1.2048228823219127,3.1591666905549385,1.3162616461243353,9.564096590243883,0.057139962753174345,-0.056226028611288115,9.889806895241904,walking
20,-0.0354549876236924,0.1127231974355435,-0.9087501489739149,3.577325214607288,1.6666430613725642,9.469316410344362,3.5038141524822897,-0.9478017989952114,9.5101511197377,walking
21,-0.1142407407684504,0.4412992412581092,-0.78785753144758,3.285760438225657,1.6662784413566465,9.507694349293308,-0.003646200159177493,0.3837793894894581,9.239576224747541,walking
22,-0.3069357087651999,0.739731876112304,-1.9269496799674948,2.984326348541947,1.2782622598205955,9.734712137381122,-3.88016181536051,2.270177880878137,9.133593077219073,walking
23,-0.3704956471615014,1.0709610244434242,-0.6355993839630153,3.3122914833112027,1.4114897978671104,9.6293131827763,1.3322753804651488,-1.0539895460482107,8.74190275582695,walking
24,-0.4610841403779508,1.381943176733612,-0.9058849321644941,3.109821522901879,1.5269585125854823,9.758426126666564,1.1546871471837195,1.2911294389026295,8.609168380309407,walking
25,-0.5406991510345421,1.7169633936757418,-0.7961501065659132,3.350202169421297,1.481827091204495,9.52140126663212,-0.45131421380987247,-2.3702486003444356,8.062249246542892,walking
26,-0.6040569700498577,1.8739608800208885,-0.6335781901531556,1.5699748634514665,1.3691603626509987,9.346707871634951,-1.1266672855349635,-1.7469339499716874,7.7288766481778,walking
27,-0.7390052001450943,2.221219045763312,-1.349482300952366,3.472581657424234,1.225360059478612,9.566542738518164,-1.4380030317238668,2.1983486688321285,7.60345388784349,walking
28,-0.8326879794827251,2.45407903929374,-0.9368277933763081,2.3285999353042808,0.990630505867384,9.724893293604906,-2.3472955361122803,1.5835055508674145,7.495947586510584,walking
29,-0.8961102282929992,2.628350645678909,-0.6342224881027414,1.7427160638516925,0.8709423571706977,9.657336727283202,-1.1968814869668631,-0.6755656632170393,7.247697577519416,walking
30,-0.9916593188199516,2.832268413680803,-0.9554909052695237,2.0391776800189376,0.6544413018136758,9.9447004345709,-2.165010553570219,2.873637072876978,7.300433994293298,walking
31,-1.0418062893534472,2.9863852565117885,-0.5014697053349559,1.541168428309856,0.4227732892975875,10.089152090229918,-2.3166801251608824,1.4445165565901874,7.252192084905634,walking
32,-1.0921864429409498,3.1298289782048068,-0.5038015358750259,1.4344372169301822,0.5147164203588621,10.180117588490129,0.9194313106127461,0.9096549826021061,7.231093022524331,walking
33,-1.1420584309059447,3.190876650972552,-0.49871987964994924,0.6104767276774536,0.2019045236503824,10.207345686404707,-3.1281189670847973,0.27228097914578697,7.144023666562004,walking
34,-1.2056230266430803,3.236390429265837,-0.6356459573713558,0.4551377829328507,-0.1090162683360012,10.18154057560615,-3.1092079198638354,-0.2580511079855796,7.031191715319361,walking
35,-1.2454658992701333,3.30941637664699,-0.39842872627052994,0.7302594738115298,-0.2885843569616395,10.116430770444758,-1.7956808862563827,-0.6510980516139142,6.873941172528369,walking
36,-1.2770613876716517,3.38584550773213,-0.3159548840151838,0.7642913108513971,-0.4444795280092062,10.02831182098512,-1.5589517104756672,-0.8811894945963772,6.694441819579863,walking
37,-1.265240775106154,3.350531471407024,0.11820612565497601,-0.353140363251061,-0.0160027104950488,9.752236938719829,4.284768175141574,-2.760748822652914,6.522455720991593,walking
38,-1.2617541995062058,3.358190439829798,0.034865755999482495,0.07658968422774137,-0.2025803558681307,9.667795695852131,-1.8657764537308188,-0.844412428676975,6.397887754397673,walking
39,-1.2660105385502982,3.3715353536131807,-0.04256339044092394,0.1334491378338276,-0.3699461567607736,9.632985593023692,-1.6736580089264288,-0.34810102828439327,6.325242325549732,walking
